Frame,X1,Y1,Flag1,X2,Y2,Flag2,X3,Y3,Flag3,X4,Y4,Flag4,X5,Y5,Flag5,X6,Y6,Flag6,X7,Y7,Flag7,X8,Y8,Flag8,X9,Y9,Flag9,X10,Y10,Flag10,X11,Y11,Flag11,X12,Y12,Flag12,X13,Y13,Flag13,X14,Y14,Flag14,X15,Y15,Flag15,X16,Y16,Flag16,X17,Y17,Flag17,X18,Y18,Flag18,X19,Y19,Flag19,X20,Y20,Flag20,X21,Y21,Flag21,X22,Y22,Flag22,X23,Y23,Flag23,X24,Y24,Flag24,X25,Y25,Flag25,X26,Y26,Flag26,X27,Y27,Flag27,X28,Y28,Flag28,X29,Y29,Flag29,X30,Y30,Flag30,X31,Y31,Flag31,X32,Y32,Flag32,X33,Y33,Flag33,X34,Y34,Flag34,X35,Y35,Flag35,X36,Y36,Flag36,X37,Y37,Flag37,X38,Y38,Flag38,X39,Y39,Flag39,X40,Y40,Flag40,X41,Y41,Flag41,X42,Y42,Flag42,X43,Y43,Flag43,X44,Y44,Flag44,X45,Y45,Flag45,X46,Y46,Flag46,X47,Y47,Flag47,X48,Y48,Flag48,X49,Y49,Flag49,X50,Y50,Flag50,X51,Y51,Flag51,X52,Y52,Flag52,X53,Y53,Flag53,X54,Y54,Flag54,X55,Y55,Flag55,X56,Y56,Flag56,X57,Y57,Flag57,X58,Y58,Flag58,X59,Y59,Flag59,X60,Y60,Flag60
Tracks 1 to 60
227, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1189.5,1006.3571, , , , , , , , , , , , , , , , ,891.40625,146.5625, , , , ,856.17566,248.33784, , , , , , , ,702.7787,108.2541, ,744.20215,559.6277, ,538.4524,612.9762, ,1198.4429,489.1857, ,1231.1364,377.08182, ,872.6842,468.44736, ,516.56976,901.0349, ,1208.7894,784.9211, ,1234.1428,529.1429, ,992.2879,992.9545, ,637.593,203.22093, ,443.1154,398.06412, , , , , , , 
228, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,891.7121,148.04546, , , , ,851.78125,249.0625, , , , , , , ,702.18335,100.316666, ,744.7083,565.6875, ,536.0897,611.21796, ,1197.1111,488.6389, ,1235.0518,374.06897, ,872.13416,470.52438, ,518.4091,899.9773, ,1209.34,786.74, ,1234.0682,525.11365, ,996.7,994.575, ,636.85895,204.60257, ,438.61627,394.61627, , , , , , , 
229, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,890.8823,151.82353, , , , ,855.8939,248.34848, , , , , , , ,697.0932,98.567795, ,747.86,563.08, ,535.6277,608.18085, ,1195.0,488.5, ,1231.8334,378.63727, ,873.3919,470.63513, ,519.2143,903.0476, ,1207.602,784.4796, ,1232.8334,527.625, ,993.5,994.2692, ,641.59753,208.59756, ,434.06412,388.42307, , , , , , , 
230, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,894.6667,152.1, , , , ,850.19446,245.86111, , , , , , , ,702.64813,100.92593, ,752.9681,563.6489, ,532.4756,601.62195, ,1198.5,485.65384, ,1230.9082,378.09183, ,877.3333,470.9375, ,517.2561,904.5, ,1210.4697,782.4394, ,1235.4143,524.1, ,993.0641,992.9359, ,642.96875,208.1875, ,428.71054,388.39474, , , , , , , 
231, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,897.6786,150.39285, , , , ,853.59375,240.59375, , , , , , , ,706.3305,99.77119, ,746.43616,565.90424, ,535.1429,597.1667, ,1208.1571,485.12857, ,1231.5435,376.6087, ,878.6163,471.61627, ,515.4487,908.1923, ,1213.5,785.9898, ,1238.5952,524.5, ,992.2632,990.2895, ,642.7,208.13333, ,428.47144,387.67142, , , , , , , 
232, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,899.1486,152.39189, , , , ,856.15515,237.39655, , , , , , , ,703.92554,96.94681, ,743.625,563.4167, ,533.54443,595.8333, ,1209.0714,483.88095, ,1231.9906,376.63208, ,877.62244,470.19388, ,521.22974,910.7973, ,1215.5588,786.2451, ,1238.9259,519.9815, ,991.5465,989.7558, ,649.96875,213.3125, ,431.84375,383.53125, ,293.33334,489.77777,*, , , 
233, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,899.86365,151.95454, , , , ,860.6539,233.15384, , , , , , , ,707.45917,99.561226, ,746.2561,566.2805, ,536.6163,601.6163, ,1212.0333,482.63333, ,1231.3055,377.08334, ,875.8333,469.5, ,518.05,913.425, ,1215.777,786.2077, ,1236.0714,522.2619,*,989.9762,992.2381, ,648.85895,212.60257, ,425.25,384.5, ,293.41177,487.55884,*, , , 
234, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,897.9286,154.72858, , , , ,861.6818,231.13637, , , , , , , ,708.061,101.914635, ,742.7273,561.6591, ,539.11536,605.11536, ,1210.4048,484.59525, ,1230.6,376.98334, ,874.6064,465.35107, ,517.8,907.775, ,1214.2091,790.86365, ,1240.2084,518.7917,*,988.8947,990.1579, ,647.4211,216.97368, ,430.53226,381.8871, ,293.78946,488.42105,*, , , 
235, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,893.84283,152.81429, , , , ,861.3,228.64285, , , , , , , ,706.5,103.36667, ,737.9815,558.6111, ,537.9545,606.2273, ,1212.9333,491.0, ,1229.3,373.7, ,872.0625,468.70834, ,518.3095,907.4286, ,1217.7858,792.1667, ,1240.5,517.02,*,993.075,990.325, ,641.85895,213.60257, ,433.6,386.8, ,293.56897,494.15518, ,916.13794,96.94827, 
236, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,891.30554,151.41667, , , , ,858.85297,229.73529, , , , , , , ,707.825,97.85, ,739.77026,557.17566, ,541.4722,610.05554, ,1214.8636,487.04544, ,1233.1,371.26364, ,867.20734,474.30487, ,521.3,902.7, ,1221.2347,789.2755, ,1242.2916,515.0, ,989.425,989.475, ,642.6622,215.7973, ,439.59525,388.0238, ,293.98386,495.7258,*,917.03845,97.92308, 
237, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,893.4394,152.4697, , , , ,860.2857,235.85715, , , , , , , ,711.0625,93.0, ,744.5476,560.0238, ,541.1061,612.80304, , , , ,1233.1786,369.375, ,867.6667,479.27777, ,523.9103,902.11536, ,1221.2451,788.4804, ,1243.3572,514.9286,*,987.075,983.325, ,647.52563,212.91026, ,443.27777,382.3889, ,294.2,494.25,*,922.4623,100.19811, 
238, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,886.5741,151.90741, , , , ,857.21875,234.0, , , , , , , ,710.2778,92.0, ,749.22095,564.05817, ,539.0455,609.80304, , , , ,1231.1296,370.16666, ,863.82556,479.24417, ,526.575,898.525, ,1224.4756,788.86584, ,1239.6389,518.1667,*,981.5333,979.76666, ,651.4459,212.93243, ,444.77274,390.62122, ,293.64816,496.87036,*,919.0111,98.78889, 
239, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,888.3387,155.7258, , , , ,857.0862,231.74138, , , , , , , ,712.9909,86.39091, ,750.5,561.81915, ,541.625,609.09375, , , , ,1228.9468,368.73404, ,866.55,472.825, ,527.5513,895.21796, ,1220.7354,791.32355, ,1238.5952,511.34128, ,981.0,978.5, ,648.59753,210.20732, ,443.68182,389.5909, ,293.84286,496.3,*,920.9151,98.68868, 
240, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,883.6429,153.57143, , , , ,858.2778,235.75926, , , , , , , ,709.625,83.041664, ,752.8958,563.9583, ,536.79034,608.5968, , , , ,1228.16,366.34, ,867.6316,473.3684, ,527.1923,899.2436, ,1219.7927,793.79266, ,1238.4181,510.38525, ,981.8095,979.8571, ,645.7368,205.71053, ,445.36667,389.7, ,293.55264,497.9737,*,922.5,105.39474, 
241, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,882.5857,152.55714, , , , ,857.25757,235.10606, , , , , , , ,706.431,80.77586, ,755.92,570.7, ,533.5,604.25, , , , ,1223.7241,365.5345, ,868.03845,472.73077, ,529.2381,892.3095, ,1222.88,791.72, ,1240.758,506.2097, ,984.925,981.4, ,647.7895,202.44737, ,447.40323,385.3387, ,290.875,496.28125,*,920.76086,106.78261, 
242, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,858.9,233.33333, , , , , , , ,709.68365,83.80612, ,760.37756,570.39795, ,531.94446,601.2778, , , , ,1221.627,361.59525, ,870.2105,468.6842, ,529.2619,891.9762, ,1221.6136,789.61365, ,1244.9386,503.0263, ,983.1585,984.3049, ,653.0455,203.01515, ,446.84375,388.53125, ,294.22415,489.81033,*,925.2167,102.3, 
243, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,864.55884,231.02942, , , , , , , ,707.7826,90.41304, ,756.949,573.88776, ,532.7381,603.5952, , , , ,1219.314,362.94186, ,872.2368,463.94736, ,528.68604,891.47675, ,1224.398,792.1326, ,1245.1897,500.9138, ,987.9103,984.5, ,650.3929,207.42857, ,446.70834,390.33334, ,293.4,485.7857, ,926.1667,105.09524, 
244, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,867.2879,229.80302, , , , , , , ,709.6228,93.35965, ,754.52,572.82, ,530.25,602.3333, , , , ,1215.2778,361.12964, ,871.85,461.125, ,522.0161,892.0161, ,1223.4302,792.407, ,1245.1,502.24,*,984.62195,990.37805, ,651.25,208.875, ,444.98148,388.2037, ,289.77942,487.97058, ,922.64,99.84, 
245, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,867.5789,228.8421, , , , , , , ,706.9737,99.09649, ,751.6042,570.9792, ,530.1667,603.5, , , , ,1222.18,359.72, ,875.1585,458.08536, ,522.17444,893.1279, ,1223.8191,792.6064, ,1245.4016,501.31967, ,980.825,990.475, ,654.9375,206.65625, ,448.7353,390.55884, ,288.91177,486.70587, ,921.5323,99.83871, 
246, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,866.5606,232.10606, , , , , , , , , , ,745.72,572.04, , , , , , , ,1225.4362,355.81915, ,869.95,462.125, ,519.2895,893.8684, ,1229.4333,793.5222, ,1238.3226,494.32257, ,978.7439,982.5, ,656.2778,201.16667, ,449.1,385.825, ,293.2436,487.78204, ,916.23016,99.13492, 
247, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,869.20966,225.37097, , , , , , , , , , ,738.32355,565.89215, , , , , , , ,1229.4807,362.1346, ,870.1905,457.83334, ,522.775,887.875, ,1225.6063,799.7766, ,1235.3928,496.7143, ,980.5952,978.119, ,651.47675,203.3372, ,452.03845,387.91025, ,294.96667,485.56668, ,914.7787,97.827866, 
248, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,870.23334,225.33333, , , , , , , , , , ,734.625,563.9583, , , , , , , ,1228.1459,362.6875, ,872.9,454.35, ,521.7105,887.2368, ,1221.734,799.4149, ,1233.0161,503.40323,*,978.593,978.3605, ,655.0263,211.8158, ,451.26923,392.08975, ,292.08823,489.61765,*,910.8333,97.690475, 
249, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,869.1111,228.72223, , , , , , , , , , ,738.0294,564.3823, , , , , , , ,1227.8334,365.96667, ,870.5,455.42105, ,526.8077,890.37177, ,1221.4584,800.8542, ,1232.2925,499.25473, ,976.43024,977.9651, ,652.3461,210.52563, ,453.175,395.275, ,295.33334,493.0,*,912.06604,97.4434, 
250, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,871.7,229.1, , , , , , , , , , ,741.32355,569.5196, , , , , , , ,1226.9412,370.85294, ,872.6081,454.25674, ,529.10974,886.8415, ,1219.0614,803.3421, ,1231.963,498.14816, ,977.9359,980.5769, ,651.9,210.72858, ,455.1111,396.6389, ,294.5357,491.75,*,909.7982,101.570175, 
251, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,871.7222,228.94444, , , , , , , , , , ,743.43335,569.05554, , , , , , , ,1233.5476,374.53174, ,879.0,454.5, ,532.7,883.1, ,1220.3368,806.5612, ,1232.5769,499.07693, ,977.2317,982.40247, ,651.8684,214.5, ,454.10526,400.1579, ,292.94644,496.48215,*,913.6667,98.5, 
252, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,741.8958,570.9583, , , , , , , ,1234.1086,381.65216, ,879.25555,454.85556, ,530.7,879.0143, ,1219.8143,805.95715, ,1232.35,497.1, ,984.1053,979.8421, ,657.06665,210.4, ,446.1,398.975, ,291.4655,492.84482, ,916.57275,94.80909, 
253, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,747.2959,570.03064, , , , , , , ,1235.9651,381.84885, ,887.75,456.35, ,525.8415,881.6951, ,1217.4333,806.3, ,1226.1471,494.82352, ,981.04285,980.5857, ,659.55884,212.41176, ,448.7143,401.11905, ,293.6875,495.5,*,913.3772,94.81579, 
254, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,743.46,570.2, , , , , , , ,1232.6471,380.19116, ,887.6111,455.74445, ,526.7619,886.6905, ,1213.0918,805.17346, ,1222.75,495.04544, ,988.0,981.5, ,664.1111,212.63889, ,450.52563,397.91025, ,290.97058,500.38235,*,914.7895,91.92105, 
255, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,741.3333,574.6458, , , , , , , ,1234.0692,383.66922, ,888.45654,454.76086, ,528.475,880.275, , , , ,1222.141,497.67947, ,989.82434,984.12164, ,664.8125,207.84375, ,454.47562,398.62195, ,282.2586,501.63794,*,906.2692,88.19231, 
256, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,738.5833,583.2708, , , , , , , ,1232.02,385.74,*,892.8023,460.66278, ,528.5,883.5, , , , ,1220.1852,500.5, ,993.0405,991.58105, ,661.0946,209.39189, ,451.34616,398.01282, ,285.97144,498.44287, ,904.0,88.86539, 
257, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,739.5,584.8542, , , , , , , ,1232.7858,386.14285,*,896.9,454.1889, ,529.7619,881.6905, , , , ,1221.3197,496.82788, ,991.5789,993.0526, ,656.7353,209.88235, ,447.33334,395.05554, ,285.9,501.16666, ,908.0741,89.24074, 
258, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,738.66327,583.0714, , , , , , , ,1230.6305,386.67392,*,893.85895,456.08975, ,535.407,876.8953, , , , ,1220.4623,494.1415, ,993.01514,990.1061, ,661.47437,210.47437, ,444.6316,395.10526, ,286.33823,498.11765, ,909.10785,87.57843, 
259, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,736.3148,587.7593, , , , , , , ,1234.34,382.28,*,894.7273,461.72726, ,533.86584,872.1829, , , , ,1227.9906,492.63208, ,995.5,988.8461, ,662.41895,214.04054, ,442.1757,397.71622, ,290.01614,498.7903, ,906.373,91.72222, 
260, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,735.2857,584.1607, , , , , , , ,1234.9615,380.03845, ,888.47675,457.43024, ,527.5,873.35364, , , , ,1228.3679,494.0849, ,996.4524,988.2619, ,661.7619,215.40475, ,446.41177,399.2647, ,284.5492,493.59836, ,909.86664,93.166664, 
261, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,730.4828,584.87933, , , , , , , ,1233.7963,382.3889,*,889.52704,460.1216, ,521.4762,870.9286, , , , ,1230.9833,494.58334, ,998.92426,989.2879, ,667.35,211.825, ,445.9516,404.5645, ,284.42728,491.84546, ,909.0172,93.94827, 
262, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,725.9808,590.21155, , , , , , , ,1236.8182,381.13635,*,894.35364,456.81708, ,520.225,871.425, , , , ,1226.6455,499.1, ,996.4697,982.4091, ,668.2317,208.40244, ,445.91666,400.91666, ,281.0077,490.77692, ,909.4423,91.88461, 
263, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,728.26,593.94, , , , , , , ,1239.55,378.05,*,902.2955,457.63635, ,523.79266,870.86584, , , , ,1227.5172,498.2414, ,996.2,983.06665, ,665.425,204.55, ,443.78946,400.6579, ,279.23468,488.37756, ,910.5741,94.72222, 
264, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,728.0,597.0208, , , , , , , ,1242.5555,376.8889,*,905.7857,458.88095, ,523.5952,875.119, , , , ,1229.2606,493.7535, ,988.8913,981.0217, ,669.0135,200.09459, ,440.5,405.825, ,280.78302,489.99057, ,910.4039,99.75, 
265, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,732.39795,594.1326, , , , , , , ,1238.3,376.1,*,904.9,457.325, ,520.4231,879.5, , , , ,1223.5454,496.15152, ,987.1667,976.9667, ,673.1111,203.88889, ,443.6389,414.22223, ,277.86765,490.08823, ,913.051,104.07143, 
266, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,736.5612,591.051, , , , , , , ,1239.0834,370.95834,*,907.47675,454.61627, ,520.96344,877.4268, , , , , , , ,994.36957,975.587, ,667.0789,200.1579, ,441.6579,414.78946, ,275.10562,486.1338, ,918.939,102.597565, 
267, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,729.90814,587.17346, , , , , , , ,1238.2288,371.97458, ,909.0952,454.14285, ,515.62823,873.2436, , , , , , , ,1000.7083,978.3333, ,668.05,192.25, ,439.44736,416.94736, ,278.88806,486.93283, ,917.5,105.28, 
268, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,728.56384,585.79785, , , , , , , ,1238.8137,368.12744, ,908.84784,454.82608, ,516.7381,867.7143, , , , , , , ,1000.7353,978.44116, ,670.92426,192.4697, ,441.86365,415.5, ,277.80157,488.11905, ,916.93634,98.1, 
269, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,727.64,591.56, , , , , , , ,1236.35,369.7, ,911.36957,453.0, ,517.025,870.775, , , , , , , ,1008.25,982.5, ,672.3889,185.72223, ,437.5,418.4643, ,272.8846,492.40384, ,917.3378,97.36487, 
270, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,726.37756,593.4388, , , , , , , ,1238.5,371.70587, ,909.15216,454.82608, ,515.2442,867.5, , , , , , , ,1005.1667,984.7564, ,669.6724,182.53448, ,441.82144,418.67856, ,274.44,492.84, ,920.60345,95.89655, 
271, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,733.71155,592.5577, , , , , , , ,1241.8077,372.08975, ,908.1957,457.58694, ,511.76828,860.62195, , , , , , , ,1007.9595,988.77026, ,678.0,186.38235, ,440.67392,417.28262, ,272.28,494.78, ,923.307,96.64035, 
