Frame,X1,Y1,Flag1,X2,Y2,Flag2,X3,Y3,Flag3,X4,Y4,Flag4,X5,Y5,Flag5,X6,Y6,Flag6,X7,Y7,Flag7,X8,Y8,Flag8,X9,Y9,Flag9,X10,Y10,Flag10,X11,Y11,Flag11,X12,Y12,Flag12,X13,Y13,Flag13,X14,Y14,Flag14,X15,Y15,Flag15,X16,Y16,Flag16,X17,Y17,Flag17,X18,Y18,Flag18,X19,Y19,Flag19,X20,Y20,Flag20,X21,Y21,Flag21,X22,Y22,Flag22,X23,Y23,Flag23,X24,Y24,Flag24,X25,Y25,Flag25,X26,Y26,Flag26,X27,Y27,Flag27,X28,Y28,Flag28,X29,Y29,Flag29,X30,Y30,Flag30,X31,Y31,Flag31,X32,Y32,Flag32,X33,Y33,Flag33,X34,Y34,Flag34,X35,Y35,Flag35,X36,Y36,Flag36,X37,Y37,Flag37,X38,Y38,Flag38,X39,Y39,Flag39,X40,Y40,Flag40,X41,Y41,Flag41,X42,Y42,Flag42,X43,Y43,Flag43,X44,Y44,Flag44,X45,Y45,Flag45,X46,Y46,Flag46,X47,Y47,Flag47,X48,Y48,Flag48,X49,Y49,Flag49,X50,Y50,Flag50,X51,Y51,Flag51,X52,Y52,Flag52,X53,Y53,Flag53,X54,Y54,Flag54,X55,Y55,Flag55,X56,Y56,Flag56,X57,Y57,Flag57,X58,Y58,Flag58,X59,Y59,Flag59,X60,Y60,Flag60,X61,Y61,Flag61,X62,Y62,Flag62,X63,Y63,Flag63,X64,Y64,Flag64
Tracks 1 to 64
116, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,973.7083,175.25, , , , , , , ,986.9595,551.0946, , , , ,909.1667,265.83334, ,1163.1666,126.76667, , , , ,718.6842,337.6316, ,848.0263,24.657894, ,647.5333,282.23334, ,1313.5769,254.26923, ,1180.25,289.875, ,687.0,368.5, ,636.1,498.9, ,1252.5,350.0, ,1198.8429,284.41428, ,713.0714,34.11905, ,706.3461,401.96155,*,1128.5,176.5, ,820.3095,22.738094, ,963.7857,257.35715, ,713.93475,455.80435, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
117, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,980.1818,179.09091, , , , , , , ,993.3125,551.4375, , , , ,911.5,268.14706, ,1162.1875,128.625, , , , ,720.80554,338.47223, ,849.2778,22.61111, ,649.25,283.17856, ,1311.4362,251.30852, ,1181.6333,291.96667, ,684.7,365.36667, ,635.5769,498.34616, ,1250.2646,352.7353, ,1202.9166,283.1111, ,711.8889,31.222221, ,705.5833,400.66666, ,1127.4,174.45, ,823.5,18.807692, ,963.5,258.28946, ,716.9889,457.65555, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
118, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,979.9286,181.11905, , , , , , , ,994.94,551.7, , , , ,910.2778,267.0, ,1162.3823,131.08824, , , , ,723.40625,334.4375, ,851.91174,18.382353, ,652.8333,284.13635, ,1312.2941,251.79411, ,1178.3422,290.3421, ,688.44116,368.32352, ,642.11536,500.8846, ,1248.1875,347.625, ,1200.9615,287.6282, ,709.0714,28.119047, ,709.91174,398.38235, ,1127.2,174.6, ,822.7195,22.231707, ,959.5,254.5, ,709.7889,457.5, ,793.2857,454.85715, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
119, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,978.5,181.36363, , , , , , , ,993.7727,553.3788, , , , ,911.3823,267.08823, ,1163.2778,127.0, , , , ,724.6212,335.68182, ,852.5,16.6875, ,652.60345,282.05173, ,1314.3649,252.95946, ,1177.4333,289.1, ,692.5,369.0, ,641.88464,498.8846, ,1251.1,344.9, ,1203.5264,289.76315, ,712.4545,26.818182, ,711.0294,394.14706, ,1127.25,173.65, ,818.1964,22.089285, ,953.2222,256.1111, ,707.6818,455.0909, ,797.1667,453.76666, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,976.05,184.25, , , , , , , ,997.80554,550.7222, , , , ,904.7353,264.08823, ,1159.5,124.289474, , , , ,723.0143,340.32858, ,858.5,24.0, ,652.38,278.98, ,1317.3966,255.98276, ,1179.0,294.5, ,694.2647,368.44116, ,641.4091,501.13635, ,1252.0,348.2143, ,1201.25,288.52777, ,711.5476,23.785715, ,716.3823,393.91177, ,1123.7106,176.13158, ,821.56665,21.722221, ,954.3889,254.22223, ,707.87933,457.32758, ,795.7857,450.64285, ,835.5,234.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
121, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,977.0,190.5, , , , , , , ,1001.1429,552.6786, , , , ,901.08826,257.38235, ,1157.3823,127.911766, , , , ,723.0789,338.6316, ,859.0714,27.928572, ,654.9167,278.08334, ,1317.0278,259.6111, ,1178.3667,292.96667, ,693.08826,362.61765, ,636.75,501.16666, ,1257.8334,342.76666, ,1207.7333,285.26666, ,713.9286,22.595238, ,718.6053,393.07895, ,1124.25,182.25, ,819.225,23.35, ,959.6177,252.91176, ,711.84485,454.67242, ,799.0,452.0, ,833.3889,234.77777, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
122, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,971.8,191.4, , , , , , , ,1001.3823,559.44116, , , , ,902.3125,256.1875, ,1150.6875,123.1875, , , , ,716.5645,335.62903, ,857.1429,25.285715, ,657.14514,276.75806, ,1312.221,262.96512, ,1181.8636,295.5909, ,695.1667,363.7, ,642.0,501.5, ,1258.0,350.5, ,1206.3572,287.47144, ,718.6111,25.5, ,720.2143,396.0, ,1118.1316,178.71053, ,815.0641,23.653847, ,967.5,258.14706, ,710.2895,447.55264, ,800.5,450.0, ,834.5,238.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
123, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,967.3095,184.35715, , , , , , , ,1001.0135,559.36487, , , , ,906.3333,249.22223, ,1152.1923,123.5, , , , ,716.5,335.5, ,857.8889,29.222221, ,658.23334,276.46667, ,1313.6154,259.65384, ,1184.8846,292.8846, ,700.3571,363.7857, ,636.7857,507.0, ,1262.0,348.5, ,1203.9595,284.95947, ,715.0789,30.921053, ,718.5,396.0, ,1126.3422,179.3421, ,813.45123,22.085365, ,972.5,256.5, ,710.9595,446.2027, ,799.8125,441.375, ,830.9375,233.75, ,593.5,439.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
124, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,970.2619,187.78572, , , , , , , ,1001.6081,561.2838, , , , ,901.1316,245.44737, ,1144.5,125.0, , , , ,716.9828,337.84482, ,854.2647,31.441177, ,656.2917,277.375, ,1319.0358,260.7143, ,1186.7,296.5, ,701.76666,363.83334, ,641.8571,501.57144, ,1261.0,346.2143, ,1205.3334,284.08334, ,710.94446,22.722221, ,727.0,399.7857, ,1124.9736,176.8158, ,808.5,22.256098, ,969.0,259.27777, ,715.1486,445.8784, ,799.6177,446.08823, ,828.0,235.27777, ,589.8,438.75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
125, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,970.4048,190.69048, , , , , , , ,1001.3,557.63336, , , , ,904.5,243.83333, ,1151.5,122.0, , , , ,721.9138,336.56897, ,852.36664,35.966667, ,657.2241,281.5345, ,1318.8077,265.5, , , , ,699.08826,363.61765, ,642.88464,501.1154, ,1262.0333,342.36667, ,1204.8684,282.71054, ,704.56665,24.7, ,731.125,403.75, ,1129.65,172.8, ,804.775,21.225, ,963.2895,262.1316, ,711.03125,444.8125, ,801.2857,446.85715, ,832.1667,234.83333, ,586.569,441.2931, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
126, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,967.9211,184.39473, , , , , , , ,1004.88464,558.46155, , , , ,906.0,243.5, ,1149.5,123.21429, , , , ,721.5,334.83334, ,861.7353,38.558823, ,657.3929,282.85715, , , , , , , ,700.625,361.8125, ,643.1429,500.2857, ,1264.2858,345.14285, ,1202.0,282.0, ,701.4286,23.642857, ,736.5,402.0, ,1134.0,171.27777, ,803.5,21.159575, ,965.2895,262.5, ,711.3421,443.3421, ,802.2857,450.85715, ,833.0,232.27777, ,584.7273,442.0909, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
127, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,968.85,183.8, , , , , , , ,1002.0946,558.6622, , , , ,904.7,240.5, ,1150.1364,127.40909, , , , ,716.3571,337.85715, ,862.05,31.25, ,659.3182,283.22726, , , , , , , ,699.76666,361.16666, ,651.11536,495.42307, ,1265.5,344.0, ,1201.0834,280.58334, ,704.5,27.5, ,736.08826,409.38235, ,1129.5,169.5, ,803.3444,21.411112, ,965.7778,257.3889, ,713.52704,444.1216, ,804.5,447.0, ,834.91174,225.61765, ,587.1786,440.92856, ,499.83334,347.76666, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
128, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,972.2826,177.10869, , , , , , , ,999.46,554.14, , , , , , , ,1153.7858,130.64285, , , , ,715.5417,337.125, ,861.6053,33.605263, ,661.569,280.63794, , , , , , , ,699.9667,365.63333, ,655.88464,497.8846, ,1260.1,340.1, ,1195.6666,277.0, ,709.4286,23.642857, ,741.7778,410.6111, ,1130.7106,167.5, ,799.0714,24.27143, ,969.6,250.55, ,714.5,447.32858, ,800.3571,443.42856, ,838.0,227.0, ,587.66,440.06, ,497.5,356.66666, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
129, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,970.0,172.22728, , , , , , , ,998.2143,549.6071, , , , , , , ,1155.8077,129.5, , , , , , , ,864.8158,30.342106, ,660.5769,276.46155, , , , , , , ,699.08826,370.61765, ,655.6818,501.31818, ,1261.7858,340.0, ,1199.4048,283.3095, ,711.1875,25.5625, ,742.0,415.27777, ,1135.5,164.5, ,796.9528,24.273584, ,971.4,248.45, ,718.9,446.84286, ,794.08826,448.38235, ,842.3421,225.3421, ,588.15515,437.67242, ,496.34616,354.03845, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
130, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,966.45654,167.76086, , , , , , , ,999.20734,551.89026, , , , , , , ,1154.3334,129.41667, , , , , , , ,861.9286,28.880953, ,661.60345,277.2586, , , , , , , ,694.3823,365.91177, ,653.86365,494.95456, ,1263.7858,338.0, ,1200.4706,281.52942, ,711.91174,24.852942, ,740.08826,414.38235, ,1135.375,164.83333, ,797.8409,27.613636, ,974.91174,252.38235, ,723.17566,444.55405, ,795.6,452.45, ,845.3421,226.3421, ,588.0,434.0, ,494.7,357.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
131, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,968.15,164.85, , , , , , , ,994.625,548.2083, , , , , , , , , , , , , , , , ,866.2619,32.07143, ,654.8226,282.69354, , , , , , , ,696.0,365.7857, ,652.6539,487.96155, ,1263.1666,342.76666, ,1199.0883,278.38235, ,710.5,32.5, ,733.1429,418.2857, ,1132.65,167.8, ,796.75,27.5, ,974.6875,257.125, ,723.125,441.04166, ,795.1,453.9, ,840.45,227.6, ,585.2692,431.92307, ,495.0,365.7857, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
132, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,965.9737,166.13158, , , , , , , ,993.1786,549.0714, , , , , , , , , , , , , , , , ,868.4048,28.690475, ,657.92426,284.74243, , , , , , , ,694.2857,360.85715, ,654.63336,483.96667, ,1262.0,342.2143, ,1203.1571,278.01428,*,714.8333,33.444443, ,734.9,420.56668, ,1128.5,169.5, ,799.5682,24.772728, ,973.76666,259.83334, ,721.75,437.65625, ,791.1,453.9, ,840.85297,230.02942, ,578.5417,435.75, ,499.2931,369.01724,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
133, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,873.5,28.636364, ,657.0,285.0, , , , , , , ,694.7857,358.35715, ,656.75,479.83334, ,1261.9,341.1, ,1199.2142,276.04285, ,708.9737,37.342106, ,733.91174,423.38235, ,1127.25,169.25, ,800.5714,23.464285, ,967.5,261.0, ,724.0641,444.06412, ,794.1667,456.16666, ,833.2778,228.0, ,580.375,435.16666, ,498.1154,367.8846, ,972.3182,175.0, ,988.19696,540.0455, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
134, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,874.0,27.0, ,653.6739,282.36957, , , , , , , ,690.5,358.0, ,652.3182,481.68182, ,1258.9615,343.34616, ,1194.9445,279.3, ,711.3,40.95, ,731.1,420.43332, ,1132.3422,165.3421, ,802.8261,20.76087, ,970.1667,262.5, ,724.3684,441.42105, ,794.91174,458.38235, ,831.32355,227.67647, ,580.7593,435.27777, ,500.79166,369.5,*,975.25,173.25, ,987.07574,541.1667, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
135, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,873.9211,28.394737, ,656.6515,288.62122, , , , , , , ,691.9,358.9, ,654.0,477.7857, ,1254.0385,340.34616, ,1193.3727,283.26364, ,713.91174,40.382355, ,732.0,422.5, ,1135.3422,167.3421, ,806.9048,22.714285, ,971.91174,264.61765, ,725.629,442.7903, ,798.3125,460.3125, ,824.6111,226.77777, ,579.54,432.38, ,507.4091,367.5,*,978.25,173.25, ,988.28125,539.28125, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
136, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,872.1842,27.657894, ,659.3182,287.0, , , , , , , ,692.88464,357.8846, ,653.88464,482.8846, ,1253.8846,341.1154, ,1195.6852,278.75925, ,711.9737,39.342106, ,731.5625,427.375, ,1138.5,165.5, ,805.78204,20.423077, ,969.25,262.0, ,727.1667,444.16666, ,796.1,461.9, ,831.1316,226.97368, ,577.1786,431.5357, ,505.1129,361.24194,*,978.6053,170.92105, ,986.6923,541.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
137, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,871.5,26.25, ,658.01514,287.89395, , , , , , , ,692.2857,351.85715, ,649.75,488.83334, ,1252.0,343.7857, ,1198.3292,282.62195, ,711.7632,40.973682, ,730.55884,428.55884, ,1136.5,166.5, ,806.47296,24.878378, ,964.8889,258.22223, ,729.0143,443.15714, ,798.0,462.7857, ,836.14703,226.97058, ,575.53845,437.57693, ,504.5,362.0, ,983.7381,168.11905, ,987.3929,536.6071, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
138, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,876.5,22.5, ,658.84485,284.36206, , , , , , , ,695.2143,349.0, ,644.11536,485.1154, , , , ,1193.8158,281.9737, ,705.4375,36.125, ,731.08826,429.61765, ,1129.9736,166.5, ,802.64636,26.134146, ,969.44116,257.32352, ,730.4,443.3, ,800.91174,465.38235, ,839.0,234.27777, ,575.1957,442.15216, ,503.5,359.0, ,980.5,164.5, ,989.28125,536.15625, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
139, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,871.2,18.35, ,659.9074,286.42593, , , , , , , ,696.0263,343.23685, ,650.5,487.3, , , , ,1194.2838,283.14865, ,706.5,38.0, ,734.5,433.85294, ,1133.7778,165.61111, ,802.22974,20.22973, ,967.8333,255.5, ,734.6724,441.0862, ,802.0,464.5, ,835.1316,230.71053, ,569.0,444.5, ,502.8846,359.1154,*,983.4,167.05, ,987.64813,538.12964, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
140, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,871.75,18.25, ,660.3387,285.1129, , , , , , , ,694.6875,342.1875, ,653.25,485.08334, , , , ,1196.1052,280.5263, ,711.8125,43.4375, ,736.3823,431.91177,*,1136.5,163.5, ,803.25,22.333334, ,967.2647,258.44116, ,741.82,439.14,*,806.375,468.125, ,836.1667,233.5, ,566.0,448.0, ,504.0,357.5,*,987.5,171.5, ,987.2931,540.4655, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
141, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,871.6905,17.357143, ,662.5714,283.60715, , , , , , , ,695.5,341.71054,*,650.03845,481.34616, , , , ,1198.4143,279.58572, ,710.8125,43.4375, ,737.9,428.9, ,1135.921,162.39473, ,803.05554,20.855556, ,968.76666,258.16666, ,739.7647,442.32352, ,805.0333,466.63333, ,839.6111,235.77777, ,565.9167,448.20834, ,506.5909,358.68182,*,991.119,173.9762, ,989.0357,544.1429, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
142, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,875.2,11.4, ,666.2353,284.5, , , , , , , ,702.3868,341.61322,*,644.5,477.0, , , , ,1194.9375,280.59375, ,707.6667,48.22222, ,734.1875,431.375, ,1130.1111,169.22223, ,802.5244,18.719513, ,963.08826,258.38235, ,739.6,441.375, ,808.6177,466.91177, ,838.6177,236.91176, ,569.55,444.85, ,502.0,359.0,*,991.881,171.0238, ,988.9865,542.17566, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
143, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,874.0,12.0, ,666.2308,278.84616, , , , , , , ,701.6429,338.5, ,643.4091,484.86365, , , , ,1197.7858,281.3857, ,707.9286,44.88095, ,738.1667,428.5, ,1129.5,168.5, ,800.1316,19.947369, ,961.91174,260.38235, ,738.5455,440.63635, ,808.0,468.5, ,840.25,236.25, ,571.0769,442.26923, ,500.1154,360.8846,*,992.5952,168.59525, ,993.91174,546.41174, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
144, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,869.0,7.2272725, ,670.79034,278.01614, , , , , , , ,704.37177,343.6282,*,640.75,489.5, , , , ,1193.8055,285.52777, ,703.1111,39.77778, ,736.88464,427.1154, ,1130.0,163.72223, ,802.38635,13.204545, ,964.2647,261.44116, ,736.3511,439.32977, ,808.0,467.5, ,845.14703,243.97058, ,571.9783,441.76086, ,503.75,356.25,*,993.5,167.55, ,996.6177,549.08826, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
145, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,867.25,5.25, ,669.35187,278.42593, , , , , , , ,698.36664,341.96667, ,636.75,489.83334, , , , ,1194.7858,286.3, ,708.5952,41.07143, ,732.0833,424.75, ,1133.5,164.5, ,799.62244,15.051021, ,962.7941,260.14706, ,738.52563,442.52563, ,805.7857,469.0, ,844.0,250.0, ,575.93475,440.8913, ,498.56897,358.18967,*,996.0,170.0, ,999.7759,547.2241, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
146, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,674.6389,279.19446, , , , , , , ,695.9167,350.25, ,642.2692,485.34616, , , , ,1196.8823,284.47058, ,707.2895,38.289474, ,735.5,425.5, ,1137.7106,161.13158, ,801.82,10.18, ,961.9211,254.92105, ,734.3,441.96667, ,807.08826,464.61765, ,842.7778,253.61111, ,576.2857,443.7857, ,495.7,355.18, ,994.6053,168.60527, ,998.5,547.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
147, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,673.3148,279.9074, , , , , , , ,698.2778,351.0, ,636.6539,483.03845, , , , ,1195.1129,285.53226, ,707.15,33.05, , , , ,1140.45,163.4, ,802.55884,14.058824, ,961.08826,254.38235, ,737.03656,436.10974, ,805.1,462.9, ,848.3421,251.3421, ,577.46295,442.3889, ,498.7857,355.0, ,997.1111,169.77777, ,996.0,544.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
148, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,672.40625,278.46875, , , , , , , ,693.85297,347.97058, ,637.8571,485.57144, , , , ,1200.0,284.55884, ,701.1111,31.61111, , , , ,1146.7106,166.5, ,800.0,13.428572, ,968.67645,256.32352, ,737.45,438.6, ,810.91174,467.38235, ,853.0333,256.36667, ,579.06,446.38, ,500.98276,352.60345, ,999.9211,177.92105, ,996.7727,545.86365, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
149, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,668.587,276.8913, , , , , , , ,697.7222,352.0, ,637.5,487.0, , , , ,1197.371,286.59677, ,702.0,28.5, , , , ,1147.3422,161.3421, ,803.575,16.225, ,968.91174,248.61765, ,742.74,438.42, ,812.08826,463.61765, ,852.625,259.4375, ,575.3485,441.31818, ,503.38,352.22, ,1002.7222,180.72223, ,997.5303,548.07574, ,968.0283,56.179245, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
150, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,669.0,276.0, , , , , , , ,700.625,354.95, ,640.11536,483.1154, , , , ,1197.5588,284.82352, ,698.3095,31.357143, , , , ,1148.8334,163.5, ,804.6667,16.857143, ,968.08826,243.61765, ,747.1429,438.90475, ,812.1,463.9, ,858.5,254.0, ,574.12964,439.46295, ,508.70587,346.14706, ,1007.0263,177.86842, ,994.2353,550.64703, ,966.7,55.86, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
